date,discharge_m3d
2004-01-21,6361.0964184268805
2004-01-22,6361.0964184268805
2004-01-23,5871.78130931712
2004-01-24,5871.78130931712
2004-01-25,5627.1237547622395
2004-01-26,5382.46620020736
2004-01-27,5627.1237547622395
2004-01-28,5137.808645652481
2004-01-29,5137.808645652481
2004-01-30,5137.808645652481
2004-01-31,5137.808645652481
2004-02-01,5137.808645652481
2004-02-02,5137.808645652481
2004-02-03,5137.808645652481
2004-02-04,4893.1510910976
2004-02-05,4648.49353654272
2004-02-06,4403.83598198784
2004-02-07,4403.83598198784
2004-02-08,4648.49353654272
2004-02-09,4648.49353654272
2004-02-10,4648.49353654272
2004-02-11,4403.83598198784
2004-02-12,4403.83598198784
2004-02-13,4648.49353654272
2004-02-14,4648.49353654272
2004-02-15,4648.49353654272
2004-02-16,4403.83598198784
2004-02-17,4159.17842743296
2004-02-18,4403.83598198784
2004-02-19,4403.83598198784
2004-02-20,5137.808645652481
2004-02-21,6850.41152753664
2004-02-22,10030.95973675007
2004-02-23,14190.138164183041
2004-02-24,10764.93240041472
2004-02-25,9052.32951853056
2004-02-26,8807.67196397568
2004-02-27,21774.52235538432
2004-02-28,23731.782791823352
2004-02-29,34252.057637683196
2004-03-01,51378.086456524805
2004-03-02,58717.81309317121
2004-03-03,53824.6620020736
2004-03-04,73397.266366464
2004-03-05,78290.4174575616
2004-03-06,58717.81309317121
2004-03-07,58717.81309317121
2004-03-08,66057.5397298176
2004-03-09,60675.07352961024
2004-03-10,60675.07352961024
2004-03-11,62632.333966049286
2004-03-12,64100.27929337856
2004-03-13,65323.567066152966
2004-03-14,60430.41597505536
2004-03-15,57739.182874951686
2004-03-16,54558.63466573824
2004-03-17,52601.374229299196
2004-03-18,53335.34689296385
2004-03-19,56515.89510217728
2004-03-20,60919.73108416512
2004-03-21,65078.90951159808
2004-03-22,69727.4030481408
2004-03-23,67280.827502592
2004-03-24,64100.27929337856
2004-03-25,64589.594402488314
2004-03-26,59451.785756835845
2004-03-27,57983.840429506556
2004-03-28,65323.567066152966
2004-03-29,68748.77282992128
2004-03-30,79024.39012122624
2004-03-31,70216.71815725055
2004-04-01,58473.15553861632
2004-04-02,50154.7986837504
2004-04-03,44283.01737443328
2004-04-04,41836.44182888448
2004-04-05,36943.290737786876
2004-04-06,36209.31807412224
2004-04-07,32784.11231035392
2004-04-08,28624.93388292096
2004-04-09,27401.64611014656
2004-04-10,26667.67344648192
2004-04-11,25199.728119152638
2004-04-12,25444.385673707522
2004-04-13,23707.317036367873
2004-04-14,21945.782643572737
2004-04-15,21896.85113266176
2004-04-16,21701.125089017856
2004-04-17,20967.152425353215
2004-04-18,21578.796311740418
2004-04-19,24172.166390022143
2004-04-20,30582.194319360002
2004-04-21,53090.68933840896
2004-04-22,68504.11527536639
2004-04-23,80247.67789400065
2004-04-24,74865.21169379329
2004-04-25,64589.594402488314
2004-04-26,53580.00444751872
2004-04-27,47708.223138201596
2004-04-28,44772.33248354305
2004-04-29,38411.23606511616
2004-04-30,34741.37274679296
2004-05-01,34252.057637683196
2004-05-02,32539.45475579904
2004-05-03,30582.194319360002
2004-05-04,28869.591437475843
2004-05-05,28624.93388292096
2004-05-06,27890.96121925632
2004-05-07,25199.728119152638
2004-05-08,24710.413010042877
2004-05-09,24049.837612744705
2004-05-10,21529.86480082944
2004-05-11,23584.98825909043
2004-05-12,37432.60584689664
2004-05-13,42325.75693799424
2004-05-14,52112.05912018944
2004-05-15,52356.71667474432
2004-05-16,46240.27781087232
2004-05-17,44038.359819878395
2004-05-18,37432.60584689664
2004-05-19,41836.44182888448
2004-05-20,42815.072047104
2004-05-21,38166.57851056128
2004-05-22,34007.40008312832
2004-05-23,31316.16698302464
2004-05-24,29603.56410114048
2004-05-25,28869.591437475843
2004-05-26,28624.93388292096
2004-05-27,50644.11379286016
2004-05-28,50644.11379286016
2004-05-29,43059.72960165888
2004-05-30,84162.19876687872
2004-05-31,97618.36426739712
2004-06-01,117680.28374089727
2004-06-02,138965.49098717183
2004-06-03,127711.24347764738
2004-06-04,112297.81754068991
2004-06-05,92969.87073085441
2004-06-06,77311.78723934208
2004-06-07,63610.96418426881
2004-06-08,57494.5253203968
2004-06-09,61898.36130238465
2004-06-10,71195.34837547009
2004-06-11,65812.88217526273
2004-06-12,82204.93833043969
2004-06-13,73886.58147557375
2004-06-14,83428.22610321408
2004-06-15,81960.2807758848
2004-06-16,69482.74549358591
2004-06-17,61409.04619327488
2004-06-18,52112.05912018944
2004-06-19,45261.6475926528
2004-06-20,37921.9209560064
2004-06-21,34252.057637683196
2004-06-22,30337.536764805118
2004-06-23,25444.385673707522
2004-06-24,22068.111420850175
2004-06-25,20331.04278351053
2004-06-26,18471.645368893438
2004-06-27,17884.467237961726
2004-06-28,18447.17961343795
2004-06-29,18006.796015239168
2004-06-30,15584.686225145855
2004-07-01,13529.562766884865
2004-07-02,11425.507797712897
2004-07-03,12061.617439555583
2004-07-04,20282.111272599544
2004-07-05,17737.6727052288
2004-07-06,22214.905953583107
2004-07-07,24465.755455488
2004-07-08,31560.82453757952
2004-07-09,25199.728119152638
2004-07-10,39145.2087287808
2004-07-11,45750.96270176255
2004-07-12,39389.86628333568
2004-07-13,34741.37274679296
2004-07-14,30092.87921025024
2004-07-15,24955.07056459776
2004-07-16,21603.262067195905
2004-07-17,18129.124792516606
2004-07-18,15340.028670590975
2004-07-19,13921.014854172672
2004-07-20,13602.960033251327
2004-07-21,12061.617439555583
2004-07-22,9835.233693106176
2004-07-23,9468.247361273856
2004-07-24,10422.411824037888
2004-07-25,9615.041894006783
2004-07-26,9884.165204017152
2004-07-27,7926.904767578112
2004-07-28,9933.09671492812
2004-07-29,11939.288662278144
2004-07-30,25689.0432282624
2004-07-31,19058.823499825154
2004-08-01,18936.49472254771
2004-08-02,14997.508094214145
2004-08-03,11939.288662278144
2004-08-04,10740.466644959231
2004-08-05,10079.891247661057
2004-08-06,9663.97340491776
2004-08-07,8685.34318669824
2004-08-08,7437.589658468351
2004-08-09,9712.904915828736
2004-08-10,9615.041894006783
2004-08-11,9688.439160373247
2004-08-12,8832.137719431168
2004-08-13,6189.836130238455
2004-08-14,5700.521021128704
2004-08-15,7021.671815725056
2004-08-16,8269.425343954945
2004-08-17,8171.5623221329915
2004-08-18,6874.877282992128
2004-08-19,5896.247064772608
2004-08-20,4770.82231382016
2004-08-21,5406.931955662848
2004-08-22,6679.1512393482235
2004-08-23,5724.986776584192
2004-08-24,5578.192243851256
2004-08-25,6923.808793903104
2004-08-26,11449.973553168384
2004-08-27,8563.014409420799
2004-08-28,10422.411824037888
2004-08-29,8000.302033944577
2004-08-30,7241.863614824449
2004-08-31,9394.850094907393
2004-09-01,7706.71296847872
2004-09-02,7241.863614824449
2004-09-03,6777.014261170176
2004-09-04,6361.0964184268805
2004-09-05,7731.178723934208
2004-09-06,8930.00074125312
2004-09-07,8049.233544855551
2004-09-08,11156.384487702519
2004-09-09,10691.535134048256
2004-09-10,11205.315998613503
2004-09-11,13333.83672324096
2004-09-12,12673.261325942785
2004-09-13,9223.589806718976
2004-09-14,7462.055413923831
2004-09-15,15707.015002423297
2004-09-16,12820.05585867571
2004-09-17,23022.27588361421
2004-09-18,32539.45475579904
2004-09-19,19768.330408034304
2004-09-20,21676.659333562362
2004-09-21,31071.50942846976
2004-09-22,42570.41449254912
2004-09-23,80492.33544855552
2004-09-24,67036.16994803712
2004-09-25,82694.25343954944
2004-09-26,81226.30811222017
2004-09-27,64589.594402488314
2004-09-28,55781.92243851264
2004-09-29,46484.935365427205
2004-09-30,34252.057637683196
2004-10-01,42570.41449254912
2004-10-02,71684.66348457984
2004-10-03,73152.60881190911
2004-10-04,78779.73256667136
2004-10-05,78290.4174575616
2004-10-06,66546.85483892736
2004-10-07,59207.12820228096
2004-10-08,48442.19580186625
2004-10-09,38411.23606511616
2004-10-10,34252.057637683196
2004-10-11,27890.96121925632
2004-10-12,25444.385673707522
2004-10-13,23218.001927258112
2004-10-14,27646.303664701438
2004-10-15,24098.769123655682
2004-10-16,22973.344372703235
2004-10-17,27156.988555591677
2004-10-18,25689.0432282624
2004-10-19,24000.90610183373
2004-10-20,23315.864949080064
2004-10-21,24000.90610183373
2004-10-22,26667.67344648192
2004-10-23,34252.057637683196
2004-10-24,54069.319556628485
2004-10-25,84162.19876687872
2004-10-26,80981.65055766529
2004-10-27,93214.52828540927
2004-10-28,93948.50094907392
2004-10-29,103245.48802215938
2004-10-30,118903.57151367169
2004-10-31,202821.11272599557
