tmp.site,tmp.area,Lb,Wb,X1,ALPHA,BETA,Ks,Kb,Kz,POR,Qthresh,Rs,Rb1,Rb2,Prec,Frac4Rise,RecessionRMSE,SDRError
01134500,195000000.0,33578.379191912725,479.71796665972886,4.343804562528579,0.0732187236336114,9.399945477815875,22.26851481698285,12.740336741368324,5.268236245849058,0.01528164938182706,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4835309495456384,0.2205499665835574
01134500,195000000.0,59723.348633773036,341.6986974762348,1.1768328688834426,0.06543128125668839,5.592590940454778,20.148792426182066,10.984086222012126,0.0960779860344538,0.015361046832002968,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.46414334507626537,0.2701750929367598
01134500,195000000.0,30027.524402025327,522.6765628771768,1.9148555299345225,0.06559199205788402,9.773380173345979,21.899433033853494,6.001441662822739,0.6196110635697847,0.015328857206988563,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4965062956240841,0.16604678248502225
01134500,195000000.0,51975.50996900144,367.32401239740176,1.3139910038996379,0.03128867259502527,4.461311552653938,57.906981734146484,7.606062796580378,0.5179154456082757,0.018386741422716592,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.42863542805949445,0.48234383119384316
01134500,195000000.0,33600.663512750245,479.3955328357868,4.343804562528579,0.07155551395203927,9.130668635893636,22.02996908103769,13.802580157156735,3.4580097226724216,0.015328547899125392,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.484087970275863,0.21098960685971757
01134500,195000000.0,54456.70463246956,369.2908503884373,2.900243720144453,0.038272902572805655,5.649286184497515,40.67453722920001,12.82033163380909,0.1152666718694171,0.015765890604640023,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.43417763202798176,0.43190635537533584
01134500,195000000.0,54476.81769846883,362.90175071211837,1.1063259386770898,0.06685895070736148,4.957048081686349,21.391916042238744,10.838845781603334,0.09251594305096077,0.015400530204886733,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4670094211663038,0.2647251629300019
01134500,195000000.0,51844.53753016219,369.28556312087903,2.951791909056474,0.03811807558141616,5.899368839738173,38.78073499404677,12.678616508341458,0.26821309069874316,0.015854953365730215,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.43791834355614173,0.4075053050220926
01134500,195000000.0,53477.08409279023,372.08702982018013,1.3047780382690297,0.06647239185196821,5.793215241958185,21.729282745003353,13.240171848973713,0.09124192055931801,0.016023124101971955,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4810614268831963,0.22789226505476112
01134500,195000000.0,43602.759797687875,433.9125706782648,4.129918333266452,0.04141056718839337,7.903041728460007,44.520143766111794,13.419998967988793,2.487608036956715,0.016060362135559336,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.4473781807753768,0.356100987582897
01134500,195000000.0,30017.568714138662,528.1710488874579,1.189775308430387,0.06947736287238532,5.383832467380094,19.195265257667735,12.449215940295854,127.25098634912621,0.01588576580580871,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5504952944355483,0.05392552689130392
01134500,195000000.0,31404.749735897884,562.1149080248844,1.7774034333281226,0.06520960992404058,5.600249280132235,21.881742285311834,11.363448354790913,0.5792882137373807,0.013946642516257227,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.5079033943252916,0.13640616840794173
01134500,195000000.0,30224.300295313966,442.9987164318665,10.408789043140002,0.04127719031023962,7.057471214077128,48.65683180192362,23.44907989445734,8.22607576617184,0.018374041136098695,89769.7499172766,-0.34443531189634247,-0.0664746497102641,-0.07816841670972954,3615.0600261029067,0.05,0.44382625400665826,0.3750907657163801
